ticker,date,open,high,low,close
IBM,1962-01-02,5.0461,5.0461,4.98716,4.98716
IBM,1962-01-03,4.98716,5.03292,4.98716,5.03292
IBM,1962-01-04,5.03292,5.03292,4.98052,4.98052
IBM,1962-01-05,4.97389,4.97389,4.87511,4.88166
IBM,1962-01-08,4.88166,4.88166,4.75059,4.78972
IBM,1962-01-09,4.81618,4.9082,4.81618,4.84867
IBM,1962-01-10,4.85531,4.88166,4.85531,4.85531
IBM,1962-01-11,4.86878,4.9082,4.86878,4.9082
IBM,1962-01-12,4.92119,4.95417,4.92119,4.92119
IBM,1962-01-15,4.93436,4.95417,4.93436,4.94099
IBM,1962-01-16,4.93436,4.93436,4.88849,4.88849
IBM,1962-01-17,4.86878,4.86878,4.79646,4.80954
IBM,1962-01-18,4.82291,4.86878,4.82291,4.82291
IBM,1962-01-19,4.82291,4.83598,4.77021,4.82955
IBM,1962-01-22,4.82955,4.87511,4.81618,4.81618
IBM,1962-01-23,4.81618,4.82291,4.76357,4.77021
IBM,1962-01-24,4.77021,4.79646,4.74376,4.79646
IBM,1962-01-25,4.79646,4.83598,4.73761,4.74376
IBM,1962-01-26,4.74376,4.76357,4.71722,4.71722
IBM,1962-01-29,4.71722,4.75059,4.63865,4.63865
IBM,1962-01-30,4.63865,4.665,4.57971,4.57971
IBM,1962-01-31,4.62558,4.72405,4.62558,4.72405
IBM,1962-02-01,4.77635,4.84867,4.77635,4.83598
IBM,1962-02-02,4.83598,4.86878,4.81618,4.86878
IBM,1962-02-05,4.86878,4.86878,4.77635,4.80299
IBM,1962-02-06,4.80299,4.81618,4.78972,4.80954
IBM,1962-02-07,4.81618,4.84252,4.81618,4.81618
IBM,1962-02-08,4.81618,4.84252,4.81618,4.81618
IBM,1962-02-09,4.81618,4.85531,4.79646,4.85531
IBM,1962-02-12,4.85531,4.89503,4.84867,4.85531
IBM,1962-02-13,4.85531,4.86244,4.77635,4.77635
IBM,1962-02-14,4.77635,4.79646,4.76357,4.77021
IBM,1962-02-15,4.77021,4.77021,4.75059,4.75059
IBM,1962-02-16,4.75059,4.77021,4.75059,4.75059
IBM,1962-02-19,4.75059,4.77021,4.69145,4.6978
IBM,1962-02-20,4.70423,4.72405,4.70423,4.70423
IBM,1962-02-21,4.70423,4.73761,4.665,4.665
IBM,1962-02-23,4.67174,4.69145,4.67174,4.68491
IBM,1962-02-26,4.68491,4.68491,4.65847,4.665
IBM,1962-02-27,4.665,4.70423,4.63865,4.67174
IBM,1962-02-28,4.67174,4.68491,4.65202,4.68491
IBM,1962-03-01,4.6978,4.73761,4.6978,4.73761
IBM,1962-03-02,4.77635,4.80299,4.77635,4.77635
IBM,1962-03-05,4.77635,4.77635,4.74376,4.76357
IBM,1962-03-06,4.76357,4.78319,4.75059,4.76357
IBM,1962-03-07,4.76357,4.78319,4.75059,4.78319
IBM,1962-03-08,4.78319,4.78972,4.75059,4.78972
IBM,1962-03-09,4.79646,4.82291,4.79646,4.82291
IBM,1962-03-12,4.82291,4.83598,4.80299,4.81618
IBM,1962-03-13,4.81618,4.81618,4.79646,4.81618
IBM,1962-03-14,4.81618,4.82955,4.79646,4.80299
IBM,1962-03-15,4.80299,4.82955,4.79646,4.79646
IBM,1962-03-16,4.79646,4.81618,4.79646,4.81618
IBM,1962-03-19,4.82955,4.84867,4.82955,4.82955
IBM,1962-03-20,4.82291,4.82291,4.80299,4.80299
IBM,1962-03-21,4.80299,4.81618,4.78972,4.80299
IBM,1962-03-22,4.78972,4.78972,4.75059,4.75059
IBM,1962-03-23,4.75703,4.77635,4.75703,4.77021
IBM,1962-03-26,4.77021,4.78972,4.76357,4.77021
IBM,1962-03-27,4.75703,4.75703,4.67174,4.67837
IBM,1962-03-28,4.68491,4.71722,4.68491,4.70423
IBM,1962-03-29,4.70423,4.72405,4.69145,4.69145
IBM,1962-03-30,4.68491,4.68491,4.62558,4.64538
IBM,1962-04-02,4.64538,4.64538,4.58605,4.58605
IBM,1962-04-03,4.57971,4.57971,4.42171,4.46797
IBM,1962-04-04,4.46797,4.50749,4.44776,4.44776
IBM,1962-04-05,4.4748,4.54662,4.4748,4.54662
IBM,1962-04-06,4.54662,4.57971,4.50749,4.53999
IBM,1962-04-09,4.53999,4.56653,4.50749,4.54662
