ticker,date,open,high,low,close
VZ,1983-11-21,2.13447,2.13447,1.98326,2.12272
VZ,1983-11-22,2.12272,2.15186,2.11107,2.1169
VZ,1983-11-23,2.1169,2.12272,2.09388,2.10534
VZ,1983-11-25,2.10534,2.10534,2.08212,2.08212
VZ,1983-11-28,2.07047,2.07047,2.01802,2.02405
VZ,1983-11-29,2.01802,2.01802,1.99452,2.00065
VZ,1983-11-30,2.00065,2.01802,1.99452,2.00065
VZ,1983-12-01,2.00065,2.01802,1.9888,2.00065
VZ,1983-12-02,2.00065,2.02405,1.98326,1.99452
VZ,1983-12-05,1.99452,2.00065,1.97131,1.97131
VZ,1983-12-06,1.97131,1.9888,1.97131,1.98326
VZ,1983-12-07,1.98326,2.01802,1.98326,2.00065
VZ,1983-12-08,2.00065,2.0121,1.99452,2.00637
VZ,1983-12-09,2.00637,2.01802,2.00637,2.00637
VZ,1983-12-12,2.00637,2.01802,2.00637,2.0121
VZ,1983-12-13,2.01802,2.04726,2.01802,2.04143
VZ,1983-12-14,2.04143,2.05892,2.04143,2.04726
VZ,1983-12-15,2.04726,2.04726,2.03541,2.03541
VZ,1983-12-16,2.03541,2.05299,2.03541,2.04726
VZ,1983-12-19,2.04726,2.04726,2.04143,2.04143
VZ,1983-12-20,2.04143,2.04726,2.02405,2.02978
VZ,1983-12-21,2.02978,2.03541,2.00637,2.01802
VZ,1983-12-22,2.0121,2.0121,1.9888,1.9888
VZ,1983-12-23,1.9888,1.99452,1.97131,1.97694
VZ,1983-12-27,1.97131,1.97131,1.96577,1.96577
VZ,1983-12-28,1.96577,1.98326,1.96577,1.98326
VZ,1983-12-29,1.98326,1.9888,1.97694,1.97694
VZ,1983-12-30,1.97694,1.98326,1.96577,1.97131
VZ,1984-01-03,1.98326,2.02978,1.98326,2.02978
VZ,1984-01-04,2.04143,2.12272,2.04143,2.08796
VZ,1984-01-05,2.10534,2.14604,2.10534,2.10534
VZ,1984-01-06,2.09961,2.15759,2.09961,2.14604
VZ,1984-01-09,2.14604,2.14604,2.1169,2.1169
VZ,1984-01-10,2.1169,2.12272,2.11107,2.12272
VZ,1984-01-11,2.12272,2.13447,2.12272,2.12875
VZ,1984-01-12,2.12875,2.14604,2.12272,2.14604
VZ,1984-01-13,2.15759,2.1808,2.15759,2.15759
VZ,1984-01-16,2.17498,2.2217,2.17498,2.1808
VZ,1984-01-17,2.18682,2.20431,2.18682,2.19829
VZ,1984-01-18,2.19829,2.20431,2.18682,2.20431
VZ,1984-01-19,2.20431,2.21586,2.19265,2.20431
VZ,1984-01-20,2.20431,2.2217,2.20431,2.2217
VZ,1984-01-23,2.2217,2.2217,2.20985,2.20985
VZ,1984-01-24,2.20985,2.20985,2.20431,2.20431
VZ,1984-01-25,2.20431,2.2217,2.20431,2.20985
VZ,1984-01-26,2.20985,2.21586,2.19829,2.19829
VZ,1984-01-27,2.19829,2.25676,2.19829,2.22733
VZ,1984-01-30,2.22733,2.23325,2.20985,2.2217
VZ,1984-01-31,2.2217,2.23325,2.21586,2.23325
VZ,1984-02-01,2.23325,2.25074,2.21586,2.23899
VZ,1984-02-02,2.23899,2.26239,2.22733,2.25676
VZ,1984-02-03,2.25676,2.26812,2.2217,2.2217
VZ,1984-02-06,2.2217,2.2217,2.19829,2.20985
VZ,1984-02-07,2.20985,2.20985,2.1808,2.20985
VZ,1984-02-08,2.19829,2.19829,2.12875,2.12875
VZ,1984-02-09,2.12875,2.15186,2.12875,2.13447
VZ,1984-02-10,2.12272,2.12272,2.10534,2.12272
VZ,1984-02-13,2.12272,2.12875,2.10534,2.1169
VZ,1984-02-14,2.1169,2.15186,2.1169,2.14604
VZ,1984-02-15,2.14604,2.15759,2.12272,2.15759
VZ,1984-02-16,2.17498,2.19265,2.17498,2.19265
VZ,1984-02-17,2.19265,2.20985,2.1808,2.19265
VZ,1984-02-21,2.19265,2.19265,2.16333,2.16925
VZ,1984-02-22,2.16925,2.16925,2.14011,2.14011
VZ,1984-02-23,2.14011,2.14604,2.09388,2.1169
VZ,1984-02-24,2.1169,2.15186,2.11107,2.14604
VZ,1984-02-27,2.14604,2.14604,2.12875,2.14011
VZ,1984-02-28,2.14011,2.14604,2.09388,2.10534
VZ,1984-02-29,2.10534,2.14604,2.10534,2.13447
VZ,1984-03-01,2.13447,2.17498,2.13447,2.16925
VZ,1984-03-02,2.18682,2.2217,2.18682,2.19829
VZ,1984-03-05,2.19829,2.19829,2.15759,2.15759
VZ,1984-03-06,2.15759,2.17498,2.14604,2.16333
VZ,1984-03-07,2.16333,2.16925,2.15186,2.15759
VZ,1984-03-08,2.15759,2.16333,2.14011,2.15186
VZ,1984-03-09,2.15186,2.15186,2.1169,2.13447
VZ,1984-03-12,2.13447,2.15186,2.12272,2.13447
VZ,1984-03-13,2.13447,2.15186,2.12272,2.13447
VZ,1984-03-14,2.14011,2.14604,2.12875,2.14011
VZ,1984-03-15,2.14011,2.16925,2.13447,2.13447
VZ,1984-03-16,2.15186,2.17498,2.15186,2.16333
VZ,1984-03-19,2.15759,2.15759,2.13447,2.14011
VZ,1984-03-20,2.14011,2.15759,2.12875,2.15759
VZ,1984-03-21,2.15759,2.15759,2.14011,2.14604
VZ,1984-03-22,2.14604,2.15186,2.13447,2.14604
VZ,1984-03-23,2.14604,2.15759,2.12875,2.15759
VZ,1984-03-26,2.16925,2.1808,2.16333,2.16925
VZ,1984-03-27,2.16925,2.1808,2.16333,2.16925
VZ,1984-03-28,2.16925,2.1808,2.16925,2.16925
VZ,1984-03-29,2.17498,2.18682,2.17498,2.1808
VZ,1984-03-30,2.1808,2.19265,2.17498,2.17498
VZ,1984-04-02,2.17498,2.17498,2.13447,2.14604
VZ,1984-04-03,2.14604,2.15759,2.14011,2.14604
VZ,1984-04-04,2.14604,2.16333,2.12272,2.12272
VZ,1984-04-05,2.12272,2.13447,2.09388,2.09961
VZ,1984-04-06,2.09961,2.1169,2.09961,2.11107
VZ,1984-04-09,2.11107,2.12272,2.07601,2.07601
