ticker,date,open,high,low,close
CRM,2004-06-23,3.75,4.32,3.69,4.3
CRM,2004-06-24,4.39,4.42,4.12,4.19
CRM,2004-06-25,4.13,4.19,3.95,3.95
CRM,2004-06-28,4.0,4.05,3.86,4.0
CRM,2004-06-29,4.0,4.18,3.96,4.1
CRM,2004-06-30,4.1,4.24,4.01,4.02
CRM,2004-07-01,4.02,4.05,3.97,4.01
CRM,2004-07-02,4.03,4.24,4.01,4.24
CRM,2004-07-06,4.23,4.25,4.12,4.25
CRM,2004-07-07,4.22,4.22,4.01,4.08
CRM,2004-07-08,4.08,4.08,3.91,3.93
CRM,2004-07-09,3.98,4.14,3.97,4.1
CRM,2004-07-12,4.15,4.21,4.04,4.19
CRM,2004-07-13,4.18,4.18,4.02,4.02
CRM,2004-07-14,4.01,4.01,3.89,3.91
CRM,2004-07-15,3.94,3.95,3.73,3.84
CRM,2004-07-16,3.85,4.1,3.74,4.0
CRM,2004-07-19,4.01,4.04,3.96,4.0
CRM,2004-07-20,4.0,4.05,3.88,4.01
CRM,2004-07-21,4.03,4.03,2.76,2.92
CRM,2004-07-22,2.89,3.3,2.83,3.24
CRM,2004-07-23,3.24,3.38,3.19,3.26
CRM,2004-07-26,3.39,3.39,3.22,3.32
CRM,2004-07-27,3.35,3.36,3.28,3.29
CRM,2004-07-28,3.26,3.31,3.15,3.25
CRM,2004-07-29,3.25,3.34,3.24,3.24
CRM,2004-07-30,3.24,3.3,3.14,3.25
CRM,2004-08-02,3.24,3.27,3.14,3.2
CRM,2004-08-03,3.2,3.27,3.0,3.03
CRM,2004-08-04,3.03,3.04,2.99,2.99
CRM,2004-08-05,3.0,3.0,2.67,2.72
CRM,2004-08-06,2.72,2.75,2.68,2.69
CRM,2004-08-09,2.74,2.76,2.71,2.75
CRM,2004-08-10,2.75,2.76,2.72,2.75
CRM,2004-08-11,2.74,2.74,2.65,2.65
CRM,2004-08-12,2.68,2.68,2.48,2.5
CRM,2004-08-13,2.5,2.51,2.37,2.4
CRM,2004-08-16,2.4,2.46,2.25,2.43
CRM,2004-08-17,2.47,2.75,2.47,2.74
CRM,2004-08-18,2.72,3.04,2.67,2.99
CRM,2004-08-19,2.99,3.06,2.92,3.04
CRM,2004-08-20,3.12,3.3,2.97,3.15
CRM,2004-08-23,3.17,3.24,3.09,3.12
CRM,2004-08-24,3.15,3.19,3.11,3.19
CRM,2004-08-25,3.2,3.26,3.12,3.24
CRM,2004-08-26,3.24,3.25,3.2,3.22
CRM,2004-08-27,3.25,3.3,3.22,3.29
CRM,2004-08-30,3.31,3.32,3.27,3.29
CRM,2004-08-31,3.3,3.31,3.17,3.25
CRM,2004-09-01,3.3,3.33,3.29,3.33
CRM,2004-09-02,3.32,3.49,3.32,3.47
CRM,2004-09-03,3.47,3.48,3.4,3.44
CRM,2004-09-07,3.44,3.44,3.35,3.36
CRM,2004-09-08,3.33,3.33,3.29,3.31
CRM,2004-09-09,3.31,3.33,3.24,3.29
CRM,2004-09-10,3.29,3.58,3.29,3.56
CRM,2004-09-13,3.6,3.88,3.6,3.8
CRM,2004-09-14,3.8,4.02,3.75,3.98
CRM,2004-09-15,3.98,4.28,3.92,4.09
CRM,2004-09-16,4.09,4.12,4.01,4.07
CRM,2004-09-17,4.05,4.05,3.71,3.92
CRM,2004-09-20,3.94,4.03,3.92,4.0
CRM,2004-09-21,4.01,4.22,4.01,4.09
CRM,2004-09-22,4.07,4.07,3.95,4.02
CRM,2004-09-23,4.02,4.02,3.91,3.93
CRM,2004-09-24,3.99,4.21,3.95,4.01
CRM,2004-09-27,4.0,4.02,3.88,3.9
CRM,2004-09-28,3.88,3.88,3.69,3.75
CRM,2004-09-29,3.76,3.97,3.76,3.94
CRM,2004-09-30,3.94,3.98,3.9,3.91
CRM,2004-10-01,3.91,4.2,3.88,4.16
CRM,2004-10-04,4.29,4.46,4.14,4.22
CRM,2004-10-05,4.22,4.28,4.15,4.22
CRM,2004-10-06,4.22,4.31,4.12,4.31
CRM,2004-10-07,4.47,4.7,4.4,4.62
CRM,2004-10-08,4.61,4.61,4.37,4.41
CRM,2004-10-11,4.41,4.59,4.4,4.55
CRM,2004-10-12,4.5,4.6,4.42,4.6
CRM,2004-10-13,4.65,4.81,4.6,4.62
CRM,2004-10-14,4.62,4.69,4.46,4.5
CRM,2004-10-15,4.51,4.56,4.4,4.49
CRM,2004-10-18,4.47,4.57,4.41,4.57
CRM,2004-10-19,4.59,4.61,4.53,4.56
CRM,2004-10-20,4.53,4.57,4.47,4.54
CRM,2004-10-21,4.54,4.67,4.51,4.6
CRM,2004-10-22,4.62,4.64,4.31,4.35
CRM,2004-10-25,4.39,4.59,4.39,4.54
CRM,2004-10-26,4.53,4.61,4.45,4.61
CRM,2004-10-27,4.62,4.9,4.54,4.82
CRM,2004-10-28,4.82,5.15,4.75,5.04
CRM,2004-10-29,5.03,5.08,4.85,5.08
CRM,2004-11-01,5.12,5.5,5.1,5.43
CRM,2004-11-02,5.62,5.62,5.44,5.49
CRM,2004-11-03,5.55,5.68,5.38,5.42
CRM,2004-11-04,5.4,5.43,5.12,5.14
CRM,2004-11-05,5.21,5.34,5.14,5.22
CRM,2004-11-08,5.22,5.22,5.07,5.1
CRM,2004-11-09,4.93,5.01,4.78,4.88
CRM,2004-11-10,4.91,4.91,4.82,4.88
CRM,2004-11-11,4.88,5.03,4.86,5.01
CRM,2004-11-12,5.05,5.06,4.88,5.0
CRM,2004-11-15,5.02,5.2,5.0,5.2
CRM,2004-11-16,5.2,5.3,5.07,5.15
CRM,2004-11-17,5.2,5.24,5.07,5.21
CRM,2004-11-18,4.75,4.75,4.33,4.45
CRM,2004-11-19,4.55,4.61,4.26,4.44
CRM,2004-11-22,4.44,4.53,4.37,4.41
CRM,2004-11-23,4.41,4.51,4.38,4.49
CRM,2004-11-24,4.5,4.56,4.45,4.5
CRM,2004-11-26,4.47,4.47,4.36,4.43
CRM,2004-11-29,4.43,4.46,4.38,4.38
CRM,2004-11-30,4.38,4.52,4.34,4.36
CRM,2004-12-01,4.37,4.41,4.2,4.24
CRM,2004-12-02,4.24,4.26,4.11,4.25
CRM,2004-12-03,4.23,4.23,4.12,4.16
CRM,2004-12-06,4.2,4.2,4.09,4.14
CRM,2004-12-07,4.14,4.14,3.96,4.01
CRM,2004-12-08,4.01,4.03,3.96,3.98
CRM,2004-12-09,3.97,4.13,3.94,4.07
CRM,2004-12-10,4.04,4.12,3.98,3.98
CRM,2004-12-13,4.02,4.07,3.96,4.03
CRM,2004-12-14,4.01,4.19,3.98,4.09
CRM,2004-12-15,4.1,4.11,4.01,4.07
CRM,2004-12-16,4.07,4.12,4.07,4.09
CRM,2004-12-17,4.1,4.1,3.9,4.03
CRM,2004-12-20,3.65,3.85,3.65,3.8
